siteid,plotid,year,date,flow,dwm,precip_on_site
AUGLA,West,2009,2009-05-16,1.044858662,FD,0.508
AUGLA,West,2009,2009-05-17,0.779981887,FD,0
AUGLA,West,2009,2009-05-18,0.614537254,FD,0
AUGLA,West,2009,2009-05-19,0.459597879,FD,0
AUGLA,West,2009,2009-05-20,0.41246859,FD,0
AUGLA,West,2009,2009-05-21,0.376443062,FD,0
AUGLA,West,2009,2009-05-22,0.373143467,FD,0
AUGLA,West,2009,2009-05-23,0.351871366,FD,0
AUGLA,West,2009,2009-05-24,0.327652442,FD,0
AUGLA,West,2009,2009-05-25,0.354973433,FD,0
AUGLA,West,2009,2009-05-26,0.334471009,FD,3.556
AUGLA,West,2009,2009-05-27,0.30914162,FD,0.762
AUGLA,West,2009,2009-05-28,0.296619336,FD,2.286
AUGLA,West,2009,2009-05-29,0.312254609,FD,0
AUGLA,West,2009,2009-05-30,0.362808773,FD,0
AUGLA,West,2009,2009-05-31,0.373505141,FD,0
AUGLA,West,2009,2009-06-01,0.38297026,FD,12.192
AUGLA,West,2009,2009-06-02,0.570286454,FD,4.064
AUGLA,West,2009,2009-06-03,0.670264263,FD,8.382
AUGLA,West,2009,2009-06-04,0.763508759,FD,0.254
AUGLA,West,2009,2009-06-05,0.669906714,FD,0
AUGLA,West,2009,2009-06-06,0.519374974,FD,0
AUGLA,West,2009,2009-06-07,0.500378886,FD,0
AUGLA,West,2009,2009-06-08,0.51587237,FD,0
AUGLA,West,2009,2009-06-09,0.479653487,FD,0
AUGLA,West,2009,2009-06-10,0.545926608,FD,0
AUGLA,West,2009,2009-06-11,0.583826529,FD,13.716
AUGLA,West,2009,2009-06-12,0.599348345,FD,0
AUGLA,West,2009,2009-06-13,0.573930622,FD,0
AUGLA,West,2009,2009-06-14,0.533254211,FD,0
AUGLA,West,2009,2009-06-15,0.479907716,FD,0
AUGLA,West,2009,2009-06-16,0.486172346,FD,0.762
AUGLA,West,2009,2009-06-17,0.464034247,FD,3.556
AUGLA,West,2009,2009-06-18,0.500138093,FD,0
AUGLA,West,2009,2009-06-19,0.80939947,FD,10.668
AUGLA,West,2009,2009-06-20,0.760645388,FD,1.27
AUGLA,West,2009,2009-06-21,0.697420571,FD,0
AUGLA,West,2009,2009-06-22,0.595070816,FD,0
AUGLA,West,2009,2009-06-23,0.56194417,FD,0
AUGLA,West,2009,2009-06-24,0.514484111,FD,0
AUGLA,West,2009,2009-06-25,0.519038096,FD,0.254
AUGLA,West,2009,2009-06-26,0.482676301,FD,3.302
AUGLA,West,2009,2009-06-27,0.458738993,FD,0
AUGLA,West,2009,2009-06-28,0.46123964,FD,0
AUGLA,West,2009,2009-06-29,0.452379276,FD,0
AUGLA,West,2009,2009-06-30,0.401569749,FD,0
AUGLA,West,2009,2009-07-01,0.366724173,FD,0
AUGLA,West,2009,2009-07-02,0.395627446,FD,1.016
AUGLA,West,2009,2009-07-03,0.426246666,FD,0
AUGLA,West,2009,2009-07-04,0.430195173,FD,0.508
AUGLA,West,2009,2009-07-05,0.403987039,FD,0
AUGLA,West,2009,2009-07-06,0.377584693,FD,0
AUGLA,West,2009,2009-07-07,0.357935391,FD,0
AUGLA,West,2009,2009-07-08,0.331089413,FD,0
AUGLA,West,2009,2009-07-09,0.309226597,FD,0.254
AUGLA,West,2009,2009-07-10,0.292225369,FD,0
AUGLA,West,2009,2009-07-11,0.389270077,FD,11.176
AUGLA,West,2009,2009-07-12,0.378751105,FD,0
AUGLA,West,2009,2009-07-13,0.336674798,FD,0
AUGLA,West,2009,2009-07-14,0.306350147,FD,0
AUGLA,West,2009,2009-07-15,0.305818519,FD,0
AUGLA,West,2009,2009-07-16,0.292791374,FD,0
AUGLA,West,2009,2009-07-17,0.287506383,FD,0.254
AUGLA,West,2009,2009-07-18,0.28404868,FD,0
AUGLA,West,2009,2009-07-19,0.273784836,FD,4.064
AUGLA,West,2009,2009-07-20,0.265554256,FD,0.254
AUGLA,West,2009,2009-07-21,0.270315492,FD,0
AUGLA,West,2009,2009-07-22,0.373111125,FD,21.336
AUGLA,West,2009,2009-07-23,0.397252426,FD,4.572
AUGLA,West,2009,2009-07-24,0.279488916,FD,0
AUGLA,West,2009,2009-07-25,0.389982893,FD,9.906
AUGLA,West,2009,2009-07-26,0.311615535,FD,2.286
AUGLA,West,2009,2009-07-27,0.273415087,FD,0.254
AUGLA,West,2009,2009-07-28,0.254434362,FD,0
AUGLA,West,2009,2009-07-29,0.267526892,FD,8.382
AUGLA,West,2009,2009-07-30,0.242577888,FD,0
AUGLA,West,2009,2009-07-31,0.235558983,FD,0
AUGLA,West,2009,2009-08-01,0.269784428,FD,0
AUGLA,West,2009,2009-08-02,0.232117646,FD,1.27
AUGLA,West,2009,2009-08-03,0.210820653,FD,0
AUGLA,West,2009,2009-08-04,0.249164663,FD,3.556
AUGLA,West,2009,2009-08-05,0.216438893,FD,0
AUGLA,West,2009,2009-08-06,0.240683622,FD,0
AUGLA,West,2009,2009-08-07,0.20107359,FD,0.254
AUGLA,West,2009,2009-08-08,0.182697395,FD,0.254
AUGLA,West,2009,2009-08-09,0.136462833,FD,0
AUGLA,West,2009,2009-08-10,0.093869743,FD,0.762
AUGLA,West,2009,2009-08-11,0.067787266,FD,0
AUGLA,West,2009,2009-08-12,0.024298003,FD,0
AUGLA,West,2009,2009-08-13,0.005121148,FD,0.254
AUGLA,West,2009,2009-08-14,0.001228803,FD,0
AUGLA,West,2009,2009-08-15,0,FD,0
AUGLA,West,2009,2009-08-16,0,FD,0
AUGLA,West,2009,2009-08-17,0,FD,0
AUGLA,West,2009,2009-08-18,0,FD,0.762
AUGLA,West,2009,2009-08-19,0,FD,3.302
AUGLA,West,2009,2009-08-20,0.506925724,FD,27.94
AUGLA,West,2009,2009-08-21,0.412688495,FD,0
AUGLA,West,2009,2009-08-22,0.390394442,FD,3.048
AUGLA,West,2009,2009-08-23,0.377718906,FD,0
AUGLA,West,2009,2009-08-24,0.347636415,FD,0
AUGLA,West,2009,2009-08-25,0.29872088,FD,0
AUGLA,West,2009,2009-08-26,0.238653214,FD,0
AUGLA,West,2009,2009-08-27,0.15053005,FD,0
AUGLA,West,2009,2009-08-28,0.206181248,FD,16.764
AUGLA,West,2009,2009-08-29,0.466329777,FD,12.192
AUGLA,West,2009,2009-08-30,0.313528633,FD,0
AUGLA,West,2009,2009-08-31,0.268992673,FD,0
AUGLA,West,2009,2009-09-01,0.251653382,FD,0
AUGLA,West,2009,2009-09-02,0.24278449,FD,0
AUGLA,West,2009,2009-09-03,0.238564424,FD,0
AUGLA,West,2009,2009-09-04,0.249983579,FD,0
AUGLA,West,2009,2009-09-05,0.228396382,FD,0
AUGLA,West,2009,2009-09-06,0.174943566,FD,0
AUGLA,West,2009,2009-09-07,0.231020765,FD,19.05
AUGLA,West,2009,2009-09-08,0.290745382,FD,6.35
AUGLA,West,2009,2009-09-09,0.244930033,FD,0.254
AUGLA,West,2009,2009-09-10,0.231407753,FD,0.254
AUGLA,West,2009,2009-09-11,0.206562116,FD,0
AUGLA,West,2009,2009-09-12,0.207225528,FD,0.254
AUGLA,West,2009,2009-09-13,0.163399001,FD,0
AUGLA,West,2009,2009-09-14,0.117535117,FD,0
AUGLA,West,2009,2009-09-15,0.067866056,FD,0
AUGLA,West,2009,2009-09-16,0.032922628,FD,1.27
AUGLA,West,2009,2009-09-17,0.005196349,FD,0.254
AUGLA,West,2009,2009-09-18,7.99e-5,FD,0
AUGLA,West,2009,2009-09-19,0,FD,0
AUGLA,West,2009,2009-09-20,0,FD,5.588
AUGLA,West,2009,2009-09-21,0,FD,2.032
AUGLA,West,2009,2009-09-22,0,FD,0
AUGLA,West,2009,2009-09-23,0,FD,0
AUGLA,West,2009,2009-09-24,0,FD,1.27
AUGLA,West,2009,2009-09-25,0,FD,0
AUGLA,West,2009,2009-09-26,0,FD,0
AUGLA,West,2009,2009-09-27,0,FD,0.254
AUGLA,West,2009,2009-09-28,0,FD,7.112
AUGLA,West,2009,2009-09-29,0,FD,0.254
AUGLA,West,2009,2009-09-30,0,FD,0
AUGLA,West,2009,2009-10-01,0,FD,0.254
AUGLA,West,2009,2009-10-02,0.367850403,FD,0.254
AUGLA,West,2009,2009-10-03,0.183629499,FD,0
AUGLA,West,2009,2009-10-04,0.144971191,FD,0
AUGLA,West,2009,2009-10-05,0.112615305,FD,0
AUGLA,West,2009,2009-10-06,0.108265852,FD,0
AUGLA,West,2009,2009-10-07,0.108650992,FD,0
AUGLA,West,2009,2009-10-08,0.109984881,FD,0
AUGLA,West,2009,2009-10-09,0.151925751,FD,0
AUGLA,West,2009,2009-10-10,0.164256265,FD,0
AUGLA,West,2009,2009-10-11,0.088414222,FD,25.908
AUGLA,West,2009,2009-10-12,0.101525462,FD,0.254
AUGLA,West,2009,2009-10-13,0.092577563,FD,0
AUGLA,West,2009,2009-10-14,0.076197626,FD,1.016
AUGLA,West,2009,2009-10-15,0.138940513,FD,0
AUGLA,West,2009,2009-10-16,0.094981145,FD,0
AUGLA,West,2009,2009-10-17,0.06580987,FD,0.762
AUGLA,West,2009,2009-10-18,0.048707916,FD,5.842
AUGLA,West,2009,2009-10-19,0.057947165,FD,0.254
AUGLA,West,2009,2009-10-20,0.067025901,FD,0
AUGLA,West,2009,2009-10-21,0.053578644,FD,0
AUGLA,West,2009,2009-10-22,0.062610767,FD,0
AUGLA,West,2009,2009-10-23,0.125813051,FD,1.778
AUGLA,West,2009,2009-10-24,0.091768318,FD,0.762
AUGLA,West,2009,2009-10-25,0.065791706,FD,1.016
AUGLA,West,2009,2009-10-26,0.053515326,FD,0
AUGLA,West,2009,2009-10-27,0.055845324,FD,0
AUGLA,West,2009,2009-10-28,0.223417041,FD,0
AUGLA,West,2009,2009-10-29,0.129607953,FD,0
AUGLA,West,2009,2009-10-30,0.128981829,FD,0
AUGLA,West,2009,2009-10-31,0.290301891,FD,1.778
AUGLA,West,2009,2009-11-01,0.125901924,FD,9.906
AUGLA,West,2009,2009-11-02,0.107739044,FD,0.254
AUGLA,West,2009,2009-11-03,0.070483408,FD,0
AUGLA,West,2009,2009-11-04,0.061298178,FD,0
AUGLA,West,2009,2009-11-05,0.050447139,FD,0.254
AUGLA,West,2009,2009-11-06,0.04754745,FD,0
AUGLA,West,2009,2009-11-07,0.058734288,FD,0
AUGLA,West,2009,2009-11-08,0.04187675,FD,0
AUGLA,West,2009,2009-11-09,0.041416897,FD,0
AUGLA,West,2009,2009-11-10,0.039603678,FD,0
AUGLA,West,2009,2009-11-11,0.033129251,FD,0
AUGLA,West,2009,2009-11-12,0.024565699,FD,0
AUGLA,West,2009,2009-11-13,0.034033012,FD,0
AUGLA,West,2009,2009-11-14,0.032960169,FD,0
AUGLA,West,2009,2009-11-15,0.030550912,FD,0
AUGLA,West,2009,2009-11-16,0.024259609,FD,0
AUGLA,West,2009,2009-11-17,0.02318622,FD,0
AUGLA,West,2009,2009-11-18,0.021300039,FD,3.048
AUGLA,West,2009,2009-11-19,0.022284042,FD,5.08
AUGLA,West,2009,2009-11-20,0.01209714,FD,0
AUGLA,West,2009,2009-11-21,0.009774072,FD,0
AUGLA,West,2009,2009-11-22,0.012583876,FD,0
AUGLA,West,2009,2009-11-23,0.010074944,FD,0
AUGLA,West,2009,2009-11-24,0.016390419,FD,0
AUGLA,West,2009,2009-11-25,0.014604566,FD,1.524
AUGLA,West,2009,2009-11-26,0.004286114,FD,4.572
AUGLA,West,2009,2009-11-27,0.002050203,FD,0.508
AUGLA,West,2009,2009-11-28,0.006629647,FD,0
AUGLA,West,2009,2009-11-29,0.013377972,FD,4.826
AUGLA,West,2009,2009-11-30,0.024204925,FD,0
AUGLA,West,2009,2009-12-01,0.013316675,FD,0
AUGLA,West,2009,2009-12-02,0.100124969,FD,11.43
AUGLA,West,2009,2009-12-03,0.247002277,FD,0.254
AUGLA,West,2009,2009-12-04,0.058464619,FD,0
AUGLA,West,2009,2009-12-05,0.022469192,FD,0
AUGLA,West,2009,2009-12-06,0.022599223,FD,0
AUGLA,West,2009,2009-12-07,0.018327842,FD,0
AUGLA,West,2009,2009-12-08,0.013090422,FD,7.366
AUGLA,West,2009,2009-12-09,0.321570564,FD,8.636
AUGLA,West,2009,2009-12-10,0.065547012,FD,0
AUGLA,West,2009,2009-12-11,0.039678882,FD,0
AUGLA,West,2009,2009-12-12,0.040711312,FD,0
AUGLA,West,2009,2009-12-13,0.467841624,FD,15.494
AUGLA,West,2009,2009-12-14,0.70216928,FD,0.254
AUGLA,West,2009,2009-12-15,0.54858142,FD,0
AUGLA,West,2009,2009-12-16,0.265268264,FD,0
AUGLA,West,2009,2009-12-17,0.190187694,FD,0
AUGLA,West,2009,2009-12-18,0.17747781,FD,0
AUGLA,West,2009,2009-12-19,0.139977062,FD,1.016
AUGLA,West,2009,2009-12-20,0.091759767,FD,0.254
AUGLA,West,2009,2009-12-21,0.064587967,FD,0
AUGLA,West,2009,2009-12-22,0.053985925,FD,0
AUGLA,West,2009,2009-12-23,0.047647825,FD,0
AUGLA,West,2009,2009-12-24,0.057315747,FD,0.254
AUGLA,West,2009,2009-12-25,4.521223326,FD,17.78
AUGLA,West,2009,2009-12-26,2.667974782,FD,0
AUGLA,West,2009,2009-12-27,1.0373754,FD,0
AUGLA,West,2009,2009-12-28,0.634573988,FD,0
AUGLA,West,2009,2009-12-29,0.396084757,FD,0
AUGLA,West,2009,2009-12-30,0.347111272,FD,0
AUGLA,West,2009,2009-12-31,0.322505725,FD,2.54
AUGLA,West,2010,2010-01-01,0.226720223,FD,0
AUGLA,West,2010,2010-01-02,0.173804626,FD,0
AUGLA,West,2010,2010-01-03,0.160286995,FD,0
AUGLA,West,2010,2010-01-04,0.166383438,FD,0
AUGLA,West,2010,2010-01-05,0.127222257,FD,0
AUGLA,West,2010,2010-01-06,0.115221867,FD,0
AUGLA,West,2010,2010-01-07,0.116975516,FD,0
AUGLA,West,2010,2010-01-08,0.073535589,FD,0
AUGLA,West,2010,2010-01-09,0.049129651,FD,0
AUGLA,West,2010,2010-01-10,0.050855653,FD,0
AUGLA,West,2010,2010-01-11,0.071710528,FD,0
AUGLA,West,2010,2010-01-12,0.047678999,FD,0
AUGLA,West,2010,2010-01-13,0.044859592,FD,0
AUGLA,West,2010,2010-01-14,0.059544927,FD,0
AUGLA,West,2010,2010-01-15,0.09591205,FD,0
AUGLA,West,2010,2010-01-16,0.354651212,FD,0
AUGLA,West,2010,2010-01-17,1.071477711,FD,0
AUGLA,West,2010,2010-01-18,1.185750267,FD,0
AUGLA,West,2010,2010-01-19,0.854124144,FD,0
AUGLA,West,2010,2010-01-20,0.706102132,FD,0
AUGLA,West,2010,2010-01-21,0.618568763,FD,3.048
AUGLA,West,2010,2010-01-22,2.117066357,FD,0.508
AUGLA,West,2010,2010-01-23,4.022728804,FD,0
AUGLA,West,2010,2010-01-24,6.773645196,FD,11.938
AUGLA,West,2010,2010-01-25,6.794565447,FD,3.556
AUGLA,West,2010,2010-01-26,1.843155059,FD,0
AUGLA,West,2010,2010-01-27,1.015658283,FD,0
AUGLA,West,2010,2010-01-28,0.639161739,FD,0
AUGLA,West,2010,2010-01-29,0.482483161,FD,0
AUGLA,West,2010,2010-01-30,0.431690226,FD,0
AUGLA,West,2010,2010-01-31,0.321515214,FD,0
AUGLA,West,2010,2010-02-01,0.273329595,FD,0
AUGLA,West,2010,2010-02-02,0.277914445,FD,1.778
AUGLA,West,2010,2010-02-03,0.197407949,FD,0
AUGLA,West,2010,2010-02-04,0.187747004,FD,0
AUGLA,West,2010,2010-02-05,0.248344203,FD,0
AUGLA,West,2010,2010-02-06,0.194807934,FD,0
AUGLA,West,2010,2010-02-07,0.189795391,FD,0
AUGLA,West,2010,2010-02-08,0.326713424,FD,0
AUGLA,West,2010,2010-02-09,1.759530906,FD,0.254
AUGLA,West,2010,2010-02-10,6.815135135,FD,0
AUGLA,West,2010,2010-02-11,6.916657631,FD,0
AUGLA,West,2010,2010-02-12,6.884952614,FD,0.254
AUGLA,West,2010,2010-02-13,6.913214914,FD,0
AUGLA,West,2010,2010-02-14,6.91185384,FD,0
AUGLA,West,2010,2010-02-15,6.932350013,FD,0
AUGLA,West,2010,2010-02-16,6.965656293,FD,0
AUGLA,West,2010,2010-02-17,6.870621305,FD,0
AUGLA,West,2010,2010-02-18,6.954687638,FD,0
AUGLA,West,2010,2010-02-19,6.048565324,FD,0
AUGLA,West,2010,2010-02-20,3.818070878,FD,0
AUGLA,West,2010,2010-02-21,3.279845167,FD,1.27
AUGLA,West,2010,2010-02-22,6.604603613,FD,2.032
AUGLA,West,2010,2010-02-23,6.97062021,FD,0
AUGLA,West,2010,2010-02-24,6.887995014,FD,0
AUGLA,West,2010,2010-02-25,6.942037657,FD,0
AUGLA,West,2010,2010-02-26,6.877666865,FD,0
AUGLA,West,2010,2010-02-27,6.892318426,FD,0
AUGLA,West,2010,2010-02-28,6.920660789,FD,0
AUGLA,West,2010,2010-03-01,6.906729797,FD,0
AUGLA,West,2010,2010-03-02,6.920500663,FD,0
AUGLA,West,2010,2010-03-03,6.917938641,FD,0.254
AUGLA,West,2010,2010-03-04,6.950364227,FD,0
AUGLA,West,2010,2010-03-05,6.882470655,FD,0
AUGLA,West,2010,2010-03-06,6.925784832,FD,0
AUGLA,West,2010,2010-03-07,6.890557036,FD,0
AUGLA,West,2010,2010-03-08,6.920981042,FD,0
AUGLA,West,2010,2010-03-09,6.914095609,FD,0.254
AUGLA,West,2010,2010-03-10,6.930748749,FD,2.032
AUGLA,West,2010,2010-03-11,6.96557623,FD,1.778
AUGLA,West,2010,2010-03-12,6.68675542,FD,3.048
AUGLA,West,2010,2010-03-13,6.811434036,FD,13.462
AUGLA,West,2010,2010-03-14,6.841936984,FD,4.572
AUGLA,West,2010,2010-03-15,4.314480999,FD,0
AUGLA,West,2010,2010-03-16,1.762090526,FD,0
AUGLA,West,2010,2010-03-17,1.190454765,FD,0
AUGLA,West,2010,2010-03-18,0.913478169,FD,0
AUGLA,West,2010,2010-03-19,0.754770098,FD,0
AUGLA,West,2010,2010-03-20,0.614859489,FD,0
AUGLA,West,2010,2010-03-21,0.48736472,FD,0
AUGLA,West,2010,2010-03-22,2.414118432,FD,17.78
AUGLA,West,2010,2010-03-23,2.380826779,FD,0.254
AUGLA,West,2010,2010-03-24,1.279456267,FD,0
AUGLA,West,2010,2010-03-25,1.431106301,FD,7.366
AUGLA,West,2010,2010-03-26,3.380619119,FD,1.524
AUGLA,West,2010,2010-03-27,2.584741701,FD,0
AUGLA,West,2010,2010-03-28,3.532133948,FD,11.938
AUGLA,West,2010,2010-03-29,3.935929815,FD,0.254
AUGLA,West,2010,2010-03-30,1.711879895,FD,0
AUGLA,West,2010,2010-03-31,1.24423249,FD,0
AUGLA,West,2010,2010-04-01,0.9697208,FD,0
AUGLA,West,2010,2010-04-02,0.741183975,FD,0
AUGLA,West,2010,2010-04-03,0.627032751,FD,0
AUGLA,West,2010,2010-04-04,0.457804448,FD,0
AUGLA,West,2010,2010-04-05,0.407856797,FD,0
AUGLA,West,2010,2010-04-06,0.387346574,FD,0
AUGLA,West,2010,2010-04-07,0.366945137,FD,0
AUGLA,West,2010,2010-04-08,3.042502133,FD,21.844
AUGLA,West,2010,2010-04-09,1.406728019,FD,0
AUGLA,West,2010,2010-04-10,0.851539598,FD,0
AUGLA,West,2010,2010-04-11,0.654968786,FD,0
AUGLA,West,2010,2010-04-12,0.507302136,FD,0
AUGLA,West,2010,2010-04-13,0.447707293,FD,0
AUGLA,West,2010,2010-04-14,0.351648872,FD,0
AUGLA,West,2010,2010-04-15,0.337487974,FD,0
AUGLA,West,2010,2010-04-16,0.352441251,FD,1.016
AUGLA,West,2010,2010-04-17,0.323638249,FD,0
AUGLA,West,2010,2010-04-18,0.270496693,FD,0
AUGLA,West,2010,2010-04-19,0.261003864,FD,0
AUGLA,West,2010,2010-04-20,0.25432749,FD,0
AUGLA,West,2010,2010-04-21,0.243637402,FD,0
AUGLA,West,2010,2010-04-22,0.245222169,FD,0
AUGLA,West,2010,2010-04-23,0.207718048,FD,0.254
AUGLA,West,2010,2010-04-24,0.251848739,FD,12.192
AUGLA,West,2010,2010-04-25,0.310234124,FD,3.048
AUGLA,West,2010,2010-04-26,0.692740902,FD,0.762
AUGLA,West,2010,2010-04-27,0.641149074,FD,0.508
AUGLA,West,2010,2010-04-28,0.489235561,FD,1.27
AUGLA,West,2010,2010-04-29,0.386059253,FD,0
AUGLA,West,2010,2010-04-30,0.381531354,FD,0
AUGLA,West,2010,2010-05-01,0.364010977,FD,1.524
AUGLA,West,2010,2010-05-02,2.150499838,FD,0.762
AUGLA,West,2010,2010-05-03,1.660865986,FD,0.508
AUGLA,West,2010,2010-05-04,2.772149147,FD,2.54
AUGLA,West,2010,2010-05-05,1.345635587,FD,2.286
AUGLA,West,2010,2010-05-06,1.029266654,FD,3.302
AUGLA,West,2010,2010-05-07,0.840602395,FD,2.032
AUGLA,West,2010,2010-05-08,0.620368985,FD,0.254
AUGLA,West,2010,2010-05-09,0.485305768,FD,0
AUGLA,West,2010,2010-05-10,0.433571311,FD,0
AUGLA,West,2010,2010-05-11,1.823448516,FD,12.954
AUGLA,West,2010,2010-05-12,1.273789481,FD,2.286
AUGLA,West,2010,2010-05-13,0.86415155,FD,0.254
AUGLA,West,2010,2010-05-14,0.720992429,FD,0.762
AUGLA,West,2010,2010-05-15,0.597406272,FD,0
AUGLA,West,2010,2010-05-16,0.520718256,FD,0
AUGLA,West,2010,2010-05-17,1.020224421,FD,8.89
AUGLA,West,2010,2010-05-18,2.818253042,FD,2.032
AUGLA,West,2010,2010-05-19,5.733926119,FD,1.016
AUGLA,West,2010,2010-05-20,1.953022599,FD,1.016
AUGLA,West,2010,2010-05-21,1.437171194,FD,0.762
AUGLA,West,2010,2010-05-22,2.064058477,FD,0.508
AUGLA,West,2010,2010-05-23,1.308621532,FD,0.508
AUGLA,West,2010,2010-05-24,0.960053215,FD,0
AUGLA,West,2010,2010-05-25,0.776798631,FD,0
AUGLA,West,2010,2010-05-26,0.655492735,FD,0
AUGLA,West,2010,2010-05-27,0.556898721,FD,0
AUGLA,West,2010,2010-05-28,0.504235077,FD,0.254
AUGLA,West,2010,2010-05-29,0.448358408,FD,0
AUGLA,West,2010,2010-05-30,0.427503286,FD,0
AUGLA,West,2010,2010-05-31,0.846363687,FD,0.508
AUGLA,West,2010,2010-06-01,1.272561071,FD,2.032
AUGLA,West,2010,2010-06-02,0.886563295,FD,0.508
AUGLA,West,2010,2010-06-03,0.682349482,FD,0.508
AUGLA,West,2010,2010-06-04,0.561622814,FD,0.254
AUGLA,West,2010,2010-06-05,3.780085251,FD,0.254
AUGLA,West,2010,2010-06-06,2.287147536,FD,0.254
AUGLA,West,2010,2010-06-07,1.276869012,FD,0.254
AUGLA,West,2010,2010-06-08,0.942720502,FD,0.254
AUGLA,West,2010,2010-06-09,5.44666471,FD,0.254
AUGLA,West,2010,2010-06-10,4.18656714,FD,0.254
AUGLA,West,2010,2010-06-11,4.40465206,FD,0.254
AUGLA,West,2010,2010-06-12,6.919379779,FD,0.508
AUGLA,West,2010,2010-06-13,6.910652893,FD,0.254
AUGLA,West,2010,2010-06-14,6.944119299,FD,0.254
AUGLA,West,2010,2010-06-15,6.893119057,FD,0.508
AUGLA,West,2010,2010-06-16,6.935872792,FD,0.254
AUGLA,West,2010,2010-06-17,6.388400759,FD,0.254
AUGLA,West,2010,2010-06-18,1.743270431,FD,0.508
AUGLA,West,2010,2010-06-19,0.834013658,FD,0
AUGLA,West,2010,2010-06-20,0.628567672,FD,0.254
AUGLA,West,2010,2010-06-21,0.53070676,FD,0.254
AUGLA,West,2010,2010-06-22,0.443492263,FD,0.254
AUGLA,West,2010,2010-06-23,0.433969483,FD,0
AUGLA,West,2010,2010-06-24,0.358899851,FD,2.286
AUGLA,West,2010,2010-06-25,0.347649814,FD,0
AUGLA,West,2010,2010-06-26,0.321466377,FD,0.762
AUGLA,West,2010,2010-06-27,1.085633805,FD,25.4
AUGLA,West,2010,2010-06-28,6.887514635,FD,15.748
AUGLA,West,2010,2010-06-29,2.98889479,FD,0
AUGLA,West,2010,2010-06-30,1.026866724,FD,0
AUGLA,West,2010,2010-07-01,0.605532509,FD,0
AUGLA,West,2010,2010-07-02,0.462871452,FD,0
AUGLA,West,2010,2010-07-03,0.364219695,FD,0
AUGLA,West,2010,2010-07-04,0.290165262,FD,0
AUGLA,West,2010,2010-07-05,0.216416685,FD,0
AUGLA,West,2010,2010-07-06,0.158709823,FD,0
AUGLA,West,2010,2010-07-07,0.132038257,FD,0
AUGLA,West,2010,2010-07-08,0.10705698,FD,2.032
AUGLA,West,2010,2010-07-09,0.091503617,FD,0.254
AUGLA,West,2010,2010-07-10,0.080967143,FD,0.254
AUGLA,West,2010,2010-07-11,0.063114721,FD,0
AUGLA,West,2010,2010-07-12,0.051985893,FD,3.81
AUGLA,West,2010,2010-07-13,0.033667995,FD,0.254
AUGLA,West,2010,2010-07-14,0.024925374,FD,0.254
AUGLA,West,2010,2010-07-15,0.021241309,FD,0
AUGLA,West,2010,2010-07-16,0.016093387,FD,2.54
AUGLA,West,2010,2010-07-17,0.013118736,FD,0
AUGLA,West,2010,2010-07-18,0.033669027,FD,1.524
AUGLA,West,2010,2010-07-19,0.03848269,FD,1.524
AUGLA,West,2010,2010-07-20,0.021910549,FD,0.508
AUGLA,West,2010,2010-07-21,0.014967338,FD,0
AUGLA,West,2010,2010-07-22,0.043726792,FD,0
AUGLA,West,2010,2010-07-23,0.03776254,FD,0
AUGLA,West,2010,2010-07-24,0.015554547,FD,0
AUGLA,West,2010,2010-07-25,0.00851166,FD,0
AUGLA,West,2010,2010-07-26,0.007534274,FD,0
AUGLA,West,2010,2010-07-27,0.004174611,FD,0
AUGLA,West,2010,2010-07-28,0.002580626,FD,0
AUGLA,West,2010,2010-07-29,0.003439021,FD,0
AUGLA,West,2010,2010-07-30,1.73e-4,FD,0
AUGLA,West,2010,2010-07-31,0,FD,2.032
AUGLA,West,2010,2010-08-01,0,FD,0
AUGLA,West,2010,2010-08-02,0,FD,0
AUGLA,West,2010,2010-08-03,0,FD,2.286
AUGLA,West,2010,2010-08-04,0.005708385,FD,1.016
AUGLA,West,2010,2010-08-05,0.013345155,FD,0.762
AUGLA,West,2010,2010-08-06,0.001644916,FD,0.254
AUGLA,West,2010,2010-08-07,1.81e-4,FD,0.254
AUGLA,West,2010,2010-08-08,0,FD,0.254
AUGLA,West,2010,2010-08-09,0,FD,0.254
AUGLA,West,2010,2010-08-10,0,FD,0
AUGLA,West,2010,2010-08-11,0,FD,2.032
AUGLA,West,2010,2010-08-12,0,FD,1.524
AUGLA,West,2010,2010-08-13,0,FD,0
AUGLA,West,2010,2010-08-14,0.029895216,FD,8.89
AUGLA,West,2010,2010-08-15,0.002456199,FD,1.524
AUGLA,West,2010,2010-08-16,0.005558565,FD,0.762
AUGLA,West,2010,2010-08-17,0,FD,0.254
AUGLA,West,2010,2010-08-18,0,FD,0.508
AUGLA,West,2010,2010-08-19,0,FD,0.254
AUGLA,West,2010,2010-08-20,0,FD,0
AUGLA,West,2010,2010-08-21,0,FD,2.794
AUGLA,West,2010,2010-08-22,0,FD,1.27
AUGLA,West,2010,2010-08-23,0,FD,0.508
AUGLA,West,2010,2010-08-24,0,FD,0.254
AUGLA,West,2010,2010-08-25,0,FD,0.254
AUGLA,West,2010,2010-08-26,0,FD,0
AUGLA,West,2010,2010-08-27,0,FD,0
AUGLA,West,2010,2010-08-28,0,FD,0
AUGLA,West,2010,2010-08-29,0,FD,0
AUGLA,West,2010,2010-08-30,0,FD,0
AUGLA,West,2010,2010-08-31,0,FD,0
AUGLA,West,2010,2010-09-01,0,FD,0
