siteid,plotid,dwm,year,date,flow
DPAC,NE,FD,2007,2007-07-17,0
DPAC,NE,FD,2007,2007-07-18,0
DPAC,NE,FD,2007,2007-07-19,0
DPAC,NE,FD,2007,2007-07-20,0
DPAC,NE,FD,2007,2007-07-21,0
DPAC,NE,FD,2007,2007-07-22,0
DPAC,NE,FD,2007,2007-07-23,0
DPAC,NE,FD,2007,2007-07-24,0
DPAC,NE,FD,2007,2007-07-25,0
DPAC,NE,FD,2007,2007-07-26,0
DPAC,NE,FD,2007,2007-07-27,0
DPAC,NE,FD,2007,2007-07-28,0
DPAC,NE,FD,2007,2007-07-29,0
DPAC,NE,FD,2007,2007-07-30,0
DPAC,NE,FD,2007,2007-07-31,0
DPAC,NE,FD,2007,2007-08-01,0
DPAC,NE,FD,2007,2007-08-02,0
DPAC,NE,FD,2007,2007-08-03,0
DPAC,NE,FD,2007,2007-08-04,0
DPAC,NE,FD,2007,2007-08-05,0
DPAC,NE,FD,2007,2007-08-06,0
DPAC,NE,FD,2007,2007-08-07,0
DPAC,NE,FD,2007,2007-08-08,0
DPAC,NE,FD,2007,2007-08-09,0
DPAC,NE,FD,2007,2007-08-10,0
DPAC,NE,FD,2007,2007-08-11,0
DPAC,NE,FD,2007,2007-08-12,0
DPAC,NE,FD,2007,2007-08-13,0
DPAC,NE,FD,2007,2007-08-14,0
DPAC,NE,FD,2007,2007-08-15,0
DPAC,NE,FD,2007,2007-08-16,0
DPAC,NE,FD,2007,2007-08-17,0
DPAC,NE,FD,2007,2007-08-18,0
DPAC,NE,FD,2007,2007-08-19,0
DPAC,NE,FD,2007,2007-08-20,0.1825
DPAC,NE,FD,2007,2007-08-21,1.7379
DPAC,NE,FD,2007,2007-08-22,1.3406
DPAC,NE,FD,2007,2007-08-23,0.2884
DPAC,NE,FD,2007,2007-08-24,0
DPAC,NE,FD,2007,2007-08-25,0
DPAC,NE,FD,2007,2007-08-26,0
DPAC,NE,FD,2007,2007-08-27,0
DPAC,NE,FD,2007,2007-08-28,0
DPAC,NE,FD,2007,2007-08-29,0
DPAC,NE,FD,2007,2007-08-30,0
DPAC,NE,FD,2007,2007-08-31,0
DPAC,NE,FD,2007,2007-09-01,0
DPAC,NE,FD,2007,2007-09-02,0
DPAC,NE,FD,2007,2007-09-03,0
DPAC,NE,FD,2007,2007-09-04,0
DPAC,NE,FD,2007,2007-09-05,0
DPAC,NE,FD,2007,2007-09-06,0
DPAC,NE,FD,2007,2007-09-07,0
DPAC,NE,FD,2007,2007-09-08,0
DPAC,NE,FD,2007,2007-09-09,0.036
DPAC,NE,FD,2007,2007-09-10,0.0048
DPAC,NE,FD,2007,2007-09-11,0
DPAC,NE,FD,2007,2007-09-12,0
DPAC,NE,FD,2007,2007-09-13,0
DPAC,NE,FD,2007,2007-09-14,0
DPAC,NE,FD,2007,2007-09-15,0
DPAC,NE,FD,2007,2007-09-16,0
DPAC,NE,FD,2007,2007-09-17,0
DPAC,NE,FD,2007,2007-09-18,0
DPAC,NE,FD,2007,2007-09-19,0
DPAC,NE,FD,2007,2007-09-20,0
DPAC,NE,FD,2007,2007-09-21,0
DPAC,NE,FD,2007,2007-09-22,0
DPAC,NE,FD,2007,2007-09-23,0
DPAC,NE,FD,2007,2007-09-24,0
DPAC,NE,FD,2007,2007-09-25,0
DPAC,NE,FD,2007,2007-09-26,0
DPAC,NE,FD,2007,2007-09-27,0
DPAC,NE,FD,2007,2007-09-28,0
DPAC,NE,FD,2007,2007-09-29,0
DPAC,NE,FD,2007,2007-09-30,0
DPAC,NE,FD,2007,2007-10-01,0
DPAC,NE,FD,2007,2007-10-02,0
DPAC,NE,FD,2007,2007-10-03,0
DPAC,NE,FD,2007,2007-10-04,0
DPAC,NE,FD,2007,2007-10-05,0
DPAC,NE,FD,2007,2007-10-06,0
DPAC,NE,FD,2007,2007-10-07,0
DPAC,NE,FD,2007,2007-10-08,0
DPAC,NE,FD,2007,2007-10-09,0
DPAC,NE,FD,2007,2007-10-10,0
DPAC,NE,FD,2007,2007-10-11,0
DPAC,NE,FD,2007,2007-10-12,0
DPAC,NE,FD,2007,2007-10-13,0
DPAC,NE,FD,2007,2007-10-14,0
DPAC,NE,FD,2007,2007-10-15,0
DPAC,NE,FD,2007,2007-10-16,0
DPAC,NE,FD,2007,2007-10-17,0
DPAC,NE,FD,2007,2007-10-18,0
DPAC,NE,FD,2007,2007-10-19,0
DPAC,NE,FD,2007,2007-10-20,0
DPAC,NE,FD,2007,2007-10-21,0
DPAC,NE,FD,2007,2007-10-22,0
DPAC,NE,FD,2007,2007-10-23,0
DPAC,NE,FD,2007,2007-10-24,0
DPAC,NE,FD,2007,2007-10-25,0
DPAC,NE,FD,2007,2007-10-26,0
DPAC,NE,FD,2007,2007-10-27,0
DPAC,NE,FD,2007,2007-10-28,0
DPAC,NE,FD,2007,2007-10-29,0
DPAC,NE,FD,2007,2007-10-30,0
DPAC,NE,FD,2007,2007-10-31,0
DPAC,NE,FD,2007,2007-11-01,0
DPAC,NE,FD,2007,2007-11-02,0
DPAC,NE,FD,2007,2007-11-03,0
DPAC,NE,FD,2007,2007-11-04,0
DPAC,NE,FD,2007,2007-11-05,0
DPAC,NE,FD,2007,2007-11-06,0
DPAC,NE,FD,2007,2007-11-07,0
DPAC,NE,FD,2007,2007-11-08,0
DPAC,NE,FD,2007,2007-11-09,0
DPAC,NE,FD,2007,2007-11-10,0
DPAC,NE,FD,2007,2007-11-11,2.852
DPAC,NE,FD,2007,2007-11-12,3.074
DPAC,NE,FD,2007,2007-11-13,8.0886
DPAC,NE,FD,2007,2007-11-14,1.6169
DPAC,NE,FD,2007,2007-11-15,0.7848
DPAC,NE,FD,2007,2007-11-16,0.6226
DPAC,NE,FD,2007,2007-11-17,0.5688
DPAC,NE,FD,2007,2007-11-18,0.3717
DPAC,NE,FD,2007,2007-11-19,0.243
DPAC,NE,FD,2007,2007-11-20,0.2145
DPAC,NE,FD,2007,2007-11-21,0.2759
DPAC,NE,FD,2007,2007-11-22,7.1653
DPAC,NE,FD,2007,2007-11-23,2.3495
DPAC,NE,FD,2007,2007-11-24,0.864
DPAC,NE,FD,2007,2007-11-25,0.7136
DPAC,NE,FD,2007,2007-11-26,4.1647
DPAC,NE,FD,2007,2007-11-27,4.3353
DPAC,NE,FD,2007,2007-11-28,1.0765
DPAC,NE,FD,2007,2007-11-29,0.7576
DPAC,NE,FD,2007,2007-11-30,0.6405
DPAC,NE,FD,2007,2007-12-01,0.5934
DPAC,NE,FD,2007,2007-12-02,1.9019
DPAC,NE,FD,2007,2007-12-03,5.9179
DPAC,NE,FD,2007,2007-12-04,1.2752
DPAC,NE,FD,2007,2007-12-05,0.8324
DPAC,NE,FD,2007,2007-12-06,0.6742
DPAC,NE,FD,2007,2007-12-07,0.6394
DPAC,NE,FD,2007,2007-12-08,0.5945
DPAC,NE,FD,2007,2007-12-09,0.946
DPAC,NE,FD,2007,2007-12-10,1.6466
DPAC,NE,FD,2007,2007-12-11,7.4308
DPAC,NE,FD,2007,2007-12-12,12.8116
DPAC,NE,FD,2007,2007-12-13,12.5773
DPAC,NE,FD,2007,2007-12-14,8.9843
DPAC,NE,FD,2007,2007-12-15,3.2748
DPAC,NE,FD,2007,2007-12-16,1.3343
DPAC,NE,FD,2007,2007-12-17,0.9993
DPAC,NE,FD,2007,2007-12-18,0.9077
DPAC,NE,FD,2007,2007-12-19,0.9618
DPAC,NE,FD,2007,2007-12-20,0.9959
DPAC,NE,FD,2007,2007-12-21,1.142
DPAC,NE,FD,2007,2007-12-22,6.9842
DPAC,NE,FD,2007,2007-12-23,9.7177
DPAC,NE,FD,2007,2007-12-24,3.9246
DPAC,NE,FD,2007,2007-12-25,1.1455
DPAC,NE,FD,2007,2007-12-26,0.882
DPAC,NE,FD,2007,2007-12-27,0.8107
DPAC,NE,FD,2007,2007-12-28,1.5765
DPAC,NE,FD,2007,2007-12-29,2.2671
DPAC,NE,FD,2007,2007-12-30,1.0166
DPAC,NE,FD,2007,2007-12-31,0.8174
DPAC,NE,FD,2008,2008-01-01,0.7474
DPAC,NE,FD,2008,2008-01-02,0.6675
DPAC,NE,FD,2008,2008-01-03,0.6607
DPAC,NE,FD,2008,2008-01-04,0.6495
DPAC,NE,FD,2008,2008-01-05,0.6676
DPAC,NE,FD,2008,2008-01-06,0.8753
DPAC,NE,FD,2008,2008-01-07,0.7587
DPAC,NE,FD,2008,2008-01-08,3.2465
DPAC,NE,FD,2008,2008-01-09,12.5467
DPAC,NE,FD,2008,2008-01-10,8.2552
DPAC,NE,FD,2008,2008-01-11,2.9382
DPAC,NE,FD,2008,2008-01-12,1.1096
DPAC,NE,FD,2008,2008-01-13,0.8866
DPAC,NE,FD,2008,2008-01-14,0.8242
DPAC,NE,FD,2008,2008-01-15,0.7709
DPAC,NE,FD,2008,2008-01-16,0.6978
DPAC,NE,FD,2008,2008-01-17,0.6877
DPAC,NE,FD,2008,2008-01-18,0.608
DPAC,NE,FD,2008,2008-01-19,0.5834
DPAC,NE,FD,2008,2008-01-20,0.5051
DPAC,NE,FD,2008,2008-01-21,0.4372
DPAC,NE,FD,2008,2008-01-22,0.5353
DPAC,NE,FD,2008,2008-01-23,0.4962
DPAC,NE,FD,2008,2008-01-24,0.4106
DPAC,NE,FD,2008,2008-01-25,0.2121
DPAC,NE,FD,2008,2008-01-26,0.3239
DPAC,NE,FD,2008,2008-01-27,0.2973
DPAC,NE,FD,2008,2008-01-28,0.2554
DPAC,NE,FD,2008,2008-01-29,0.4039
DPAC,NE,FD,2008,2008-01-30,0.2534
DPAC,NE,FD,2008,2008-01-31,0.0267
DPAC,NE,FD,2008,2008-02-01,0.1525
DPAC,NE,FD,2008,2008-02-02,0.0237
DPAC,NE,FD,2008,2008-02-03,0.0063
DPAC,NE,FD,2008,2008-02-04,3.4721
DPAC,NE,FD,2008,2008-02-05,12.601
DPAC,NE,FD,2008,2008-02-06,13.4012
DPAC,NE,FD,2008,2008-02-07,11.2308
DPAC,NE,FD,2008,2008-02-08,7.0116
DPAC,NE,FD,2008,2008-02-09,3.6807
DPAC,NE,FD,2008,2008-02-10,1.0564
DPAC,NE,FD,2008,2008-02-11,0.7664
DPAC,NE,FD,2008,2008-02-12,0.6855
DPAC,NE,FD,2008,2008-02-13,0.5912
DPAC,NE,FD,2008,2008-02-14,0.5341
DPAC,NE,FD,2008,2008-02-15,0.4873
DPAC,NE,FD,2008,2008-02-16,0.4583
DPAC,NE,FD,2008,2008-02-17,1.4084
DPAC,NE,FD,2008,2008-02-18,2.6874
DPAC,NE,FD,2008,2008-02-19,0.88
DPAC,NE,FD,2008,2008-02-20,0.681
DPAC,NE,FD,2008,2008-02-21,0.6271
DPAC,NE,FD,2008,2008-02-22,0.608
DPAC,NE,FD,2008,2008-02-23,0.5442
DPAC,NE,FD,2008,2008-02-24,0.5308
DPAC,NE,FD,2008,2008-02-25,0.5364
DPAC,NE,FD,2008,2008-02-26,0.6867
DPAC,NE,FD,2008,2008-02-27,0.5856
DPAC,NE,FD,2008,2008-02-28,0.5565
DPAC,NE,FD,2008,2008-02-29,0.6464
DPAC,NE,FD,2008,2008-03-01,0.8192
DPAC,NE,FD,2008,2008-03-02,3.8774
DPAC,NE,FD,2008,2008-03-03,11.6997
DPAC,NE,FD,2008,2008-03-04,13.088
DPAC,NE,FD,2008,2008-03-05,10.4797
DPAC,NE,FD,2008,2008-03-06,7.3045
DPAC,NE,FD,2008,2008-03-07,3.2763
DPAC,NE,FD,2008,2008-03-08,1.0376
DPAC,NE,FD,2008,2008-03-09,0.7339
DPAC,NE,FD,2008,2008-03-10,1.6194
DPAC,NE,FD,2008,2008-03-11,5.9525
DPAC,NE,FD,2008,2008-03-12,9.7205
DPAC,NE,FD,2008,2008-03-13,9.9962
DPAC,NE,FD,2008,2008-03-14,12.0993
DPAC,NE,FD,2008,2008-03-15,3.729
DPAC,NE,FD,2008,2008-03-16,1.1217
DPAC,NE,FD,2008,2008-03-17,0.8299
DPAC,NE,FD,2008,2008-03-18,1.8774
DPAC,NE,FD,2008,2008-03-19,13.2362
DPAC,NE,FD,2008,2008-03-20,11.0508
DPAC,NE,FD,2008,2008-03-21,5.1726
DPAC,NE,FD,2008,2008-03-22,1.4606
DPAC,NE,FD,2008,2008-03-23,0.9355
DPAC,NE,FD,2008,2008-03-24,0.7722
DPAC,NE,FD,2008,2008-03-25,0.7125
DPAC,NE,FD,2008,2008-03-26,0.6315
DPAC,NE,FD,2008,2008-03-27,0.6585
DPAC,NE,FD,2008,2008-03-28,7.1729
DPAC,NE,FD,2008,2008-03-29,2.3031
DPAC,NE,FD,2008,2008-03-30,0.9573
DPAC,NE,FD,2008,2008-03-31,0.7677
DPAC,NE,FD,2008,2008-04-01,7.8421
DPAC,NE,FD,2008,2008-04-02,2.9518
DPAC,NE,FD,2008,2008-04-03,1.1374
DPAC,NE,FD,2008,2008-04-04,2.5772
DPAC,NE,FD,2008,2008-04-05,1.6136
DPAC,NE,FD,2008,2008-04-06,0.9344
DPAC,NE,FD,2008,2008-04-07,0.7745
DPAC,NE,FD,2008,2008-04-08,0.7001
DPAC,NE,FD,2008,2008-04-09,0.6349
DPAC,NE,FD,2008,2008-04-10,0.6674
DPAC,NE,FD,2008,2008-04-11,6.6381
DPAC,NE,FD,2008,2008-04-12,2.618
DPAC,NE,FD,2008,2008-04-13,0.938
DPAC,NE,FD,2008,2008-04-14,0.7395
DPAC,NE,FD,2008,2008-04-15,0.6708
DPAC,NE,FD,2008,2008-04-16,0.6271
DPAC,NE,FD,2008,2008-04-17,0.5968
DPAC,NE,FD,2008,2008-04-18,0.5666
DPAC,NE,FD,2008,2008-04-19,0.5912
DPAC,NE,FD,2008,2008-04-20,0.5722
DPAC,NE,FD,2008,2008-04-21,0.5476
DPAC,NE,FD,2008,2008-04-22,0.5431
DPAC,NE,FD,2008,2008-04-23,0.533
DPAC,NE,FD,2008,2008-04-24,0.5464
DPAC,NE,FD,2008,2008-04-25,0.5632
DPAC,NE,FD,2008,2008-04-26,0.5263
DPAC,NE,FD,2008,2008-04-27,0.5252
DPAC,NE,FD,2008,2008-04-28,0.5565
DPAC,NE,FD,2008,2008-04-29,0.5018
DPAC,NE,FD,2008,2008-04-30,0.5029
DPAC,NE,FD,2008,2008-05-01,0.5163
DPAC,NE,FD,2008,2008-05-02,0.5052
DPAC,NE,FD,2008,2008-05-03,0.7003
DPAC,NE,FD,2008,2008-05-04,0.6473
DPAC,NE,FD,2008,2008-05-05,0.6035
DPAC,NE,FD,2008,2008-05-06,0.5934
DPAC,NE,FD,2008,2008-05-07,0.5912
DPAC,NE,FD,2008,2008-05-08,3.116
DPAC,NE,FD,2008,2008-05-09,9.2699
DPAC,NE,FD,2008,2008-05-10,3.7112
DPAC,NE,FD,2008,2008-05-11,5.8579
DPAC,NE,FD,2008,2008-05-12,7.9341
DPAC,NE,FD,2008,2008-05-13,5.3574
DPAC,NE,FD,2008,2008-05-14,1.328
DPAC,NE,FD,2008,2008-05-15,1.0211
DPAC,NE,FD,2008,2008-05-16,0.8401
DPAC,NE,FD,2008,2008-05-17,0.7496
DPAC,NE,FD,2008,2008-05-18,0.7406
DPAC,NE,FD,2008,2008-05-19,0.7147
DPAC,NE,FD,2008,2008-05-20,0.6675
DPAC,NE,FD,2008,2008-05-21,0.6282
DPAC,NE,FD,2008,2008-05-22,0.5923
DPAC,NE,FD,2008,2008-05-23,0.5755
DPAC,NE,FD,2008,2008-05-24,0.5654
DPAC,NE,FD,2008,2008-05-25,0.5666
DPAC,NE,FD,2008,2008-05-26,0.5632
DPAC,NE,FD,2008,2008-05-27,0.533
DPAC,NE,FD,2008,2008-05-28,0.5207
DPAC,NE,FD,2008,2008-05-29,0.5341
DPAC,NE,FD,2008,2008-05-30,0.5498
DPAC,NE,FD,2008,2008-05-31,0.5409
DPAC,NE,FD,2008,2008-06-01,0.5107
DPAC,NE,FD,2008,2008-06-02,0.5152
DPAC,NE,FD,2008,2008-06-03,0.5531
DPAC,NE,FD,2008,2008-06-04,11.3796
DPAC,NE,FD,2008,2008-06-05,9.4871
DPAC,NE,FD,2008,2008-06-06,2.2165
DPAC,NE,FD,2008,2008-06-07,0.8719
DPAC,NE,FD,2008,2008-06-08,0.7451
DPAC,NE,FD,2008,2008-06-09,0.7091
DPAC,NE,FD,2008,2008-06-10,10.2276
DPAC,NE,FD,2008,2008-06-11,5.2674
DPAC,NE,FD,2008,2008-06-12,1.0932
DPAC,NE,FD,2008,2008-06-13,1.7311
DPAC,NE,FD,2008,2008-06-14,1.653
DPAC,NE,FD,2008,2008-06-15,0.7949
DPAC,NE,FD,2008,2008-06-16,0.6754
DPAC,NE,FD,2008,2008-06-17,0.6091
DPAC,NE,FD,2008,2008-06-18,0.178
DPAC,NE,FD,2008,2008-06-19,0
DPAC,NE,FD,2008,2008-06-20,0
DPAC,NE,FD,2008,2008-06-21,0.0025
DPAC,NE,FD,2008,2008-06-22,0
DPAC,NE,FD,2008,2008-06-23,0
DPAC,NE,FD,2008,2008-06-24,0
DPAC,NE,FD,2008,2008-06-25,0.3393
DPAC,NE,FD,2008,2008-06-26,0.5442
DPAC,NE,FD,2008,2008-06-27,0.5442
DPAC,NE,FD,2008,2008-06-28,0.9191
DPAC,NE,FD,2008,2008-06-29,0.885
DPAC,NE,FD,2008,2008-06-30,0.6349
DPAC,NE,FD,2008,2008-07-01,0.58
DPAC,NE,FD,2008,2008-07-02,0.552
DPAC,NE,FD,2008,2008-07-03,0.661
DPAC,NE,FD,2008,2008-07-04,0.636
DPAC,NE,FD,2008,2008-07-05,0.5699
DPAC,NE,FD,2008,2008-07-06,0.5207
DPAC,NE,FD,2008,2008-07-07,0.4873
DPAC,NE,FD,2008,2008-07-08,0.5242
DPAC,NE,FD,2008,2008-07-09,0.4884
DPAC,NE,FD,2008,2008-07-10,0.4017
DPAC,NE,FD,2008,2008-07-11,0.2122
DPAC,NE,FD,2008,2008-07-12,0.06
DPAC,NE,FD,2008,2008-07-13,0.3162
DPAC,NE,FD,2008,2008-07-14,0.1935
DPAC,NE,FD,2008,2008-07-15,5e-4
DPAC,NE,FD,2008,2008-07-16,0
DPAC,NE,FD,2008,2008-07-17,0
DPAC,NE,FD,2008,2008-07-18,0
DPAC,NE,FD,2008,2008-07-19,0
DPAC,NE,FD,2008,2008-07-20,0
DPAC,NE,FD,2008,2008-07-21,0
DPAC,NE,FD,2008,2008-07-22,0
DPAC,NE,FD,2008,2008-07-23,0
DPAC,NE,FD,2008,2008-07-24,0
DPAC,NE,FD,2008,2008-07-25,0
DPAC,NE,FD,2008,2008-07-26,0
DPAC,NE,FD,2008,2008-07-27,0
DPAC,NE,FD,2008,2008-07-28,0
DPAC,NE,FD,2008,2008-07-29,0
DPAC,NE,FD,2008,2008-07-30,0
DPAC,NE,FD,2008,2008-07-31,0
DPAC,NE,FD,2008,2008-08-01,0
DPAC,NE,FD,2008,2008-08-02,0
DPAC,NE,FD,2008,2008-08-03,0
DPAC,NE,FD,2008,2008-08-04,0
DPAC,NE,FD,2008,2008-08-05,0.3296
DPAC,NE,FD,2008,2008-08-06,0.0335
DPAC,NE,FD,2008,2008-08-07,0
DPAC,NE,FD,2008,2008-08-08,0
DPAC,NE,FD,2008,2008-08-09,0
DPAC,NE,FD,2008,2008-08-10,0
DPAC,NE,FD,2008,2008-08-11,0
DPAC,NE,FD,2008,2008-08-12,0
DPAC,NE,FD,2008,2008-08-13,0
DPAC,NE,FD,2008,2008-08-14,0
DPAC,NE,FD,2008,2008-08-15,0
DPAC,NE,FD,2008,2008-08-16,0
DPAC,NE,FD,2008,2008-08-17,0
DPAC,NE,FD,2008,2008-08-18,0
DPAC,NE,FD,2008,2008-08-19,0
DPAC,NE,FD,2008,2008-08-20,0
DPAC,NE,FD,2008,2008-08-21,0
DPAC,NE,FD,2008,2008-08-22,0
DPAC,NE,FD,2008,2008-08-23,0
DPAC,NE,FD,2008,2008-08-24,0
DPAC,NE,FD,2008,2008-08-25,0
DPAC,NE,FD,2008,2008-08-26,0
DPAC,NE,FD,2008,2008-08-27,0
DPAC,NE,FD,2008,2008-08-28,0
DPAC,NE,FD,2008,2008-08-29,0
DPAC,NE,FD,2008,2008-08-30,0
DPAC,NE,FD,2008,2008-08-31,0
DPAC,NE,FD,2008,2008-09-01,0
DPAC,NE,FD,2008,2008-09-02,0
DPAC,NE,FD,2008,2008-09-03,0
DPAC,NE,FD,2008,2008-09-04,0
DPAC,NE,FD,2008,2008-09-05,0
DPAC,NE,FD,2008,2008-09-06,0
DPAC,NE,FD,2008,2008-09-07,0
DPAC,NE,FD,2008,2008-09-08,0
DPAC,NE,FD,2008,2008-09-09,0
DPAC,NE,FD,2008,2008-09-10,0
DPAC,NE,FD,2008,2008-09-11,0
DPAC,NE,FD,2008,2008-09-12,0
DPAC,NE,FD,2008,2008-09-13,0
DPAC,NE,FD,2008,2008-09-14,0
DPAC,NE,FD,2008,2008-09-15,0
DPAC,NE,FD,2008,2008-09-16,0
DPAC,NE,FD,2008,2008-09-17,0
DPAC,NE,FD,2008,2008-09-18,0
DPAC,NE,FD,2008,2008-09-19,0
DPAC,NE,FD,2008,2008-09-20,0
DPAC,NE,FD,2008,2008-09-21,0
DPAC,NE,FD,2008,2008-09-22,0
DPAC,NE,FD,2008,2008-09-23,0
DPAC,NE,FD,2008,2008-09-24,0
DPAC,NE,FD,2008,2008-09-25,0
DPAC,NE,FD,2008,2008-09-26,0
DPAC,NE,FD,2008,2008-09-27,0
DPAC,NE,FD,2008,2008-09-28,0
DPAC,NE,FD,2008,2008-09-29,0
DPAC,NE,FD,2008,2008-09-30,0
DPAC,NE,FD,2008,2008-10-01,0
DPAC,NE,FD,2008,2008-10-02,0
DPAC,NE,FD,2008,2008-10-03,0
DPAC,NE,FD,2008,2008-10-04,0
DPAC,NE,FD,2008,2008-10-05,0
DPAC,NE,FD,2008,2008-10-06,0
DPAC,NE,FD,2008,2008-10-07,0
DPAC,NE,FD,2008,2008-10-08,0
DPAC,NE,FD,2008,2008-10-09,0
DPAC,NE,FD,2008,2008-10-10,0
DPAC,NE,FD,2008,2008-10-11,0
DPAC,NE,FD,2008,2008-10-12,0
DPAC,NE,FD,2008,2008-10-13,0
DPAC,NE,FD,2008,2008-10-14,0
DPAC,NE,FD,2008,2008-10-15,0
DPAC,NE,FD,2008,2008-10-16,0
DPAC,NE,FD,2008,2008-10-17,0
DPAC,NE,FD,2008,2008-10-18,0
DPAC,NE,FD,2008,2008-10-19,0
DPAC,NE,FD,2008,2008-10-20,0
DPAC,NE,FD,2008,2008-10-21,0
DPAC,NE,FD,2008,2008-10-22,0
DPAC,NE,FD,2008,2008-10-23,0
DPAC,NE,FD,2008,2008-10-24,0
DPAC,NE,FD,2008,2008-10-25,0
DPAC,NE,FD,2008,2008-10-26,0
DPAC,NE,FD,2008,2008-10-27,0
DPAC,NE,FD,2008,2008-10-28,0
DPAC,NE,FD,2008,2008-10-29,0
DPAC,NE,FD,2008,2008-10-30,0
DPAC,NE,FD,2008,2008-10-31,0
DPAC,NE,FD,2008,2008-11-01,0
DPAC,NE,FD,2008,2008-11-02,0
DPAC,NE,FD,2008,2008-11-03,0
DPAC,NE,FD,2008,2008-11-04,0
DPAC,NE,FD,2008,2008-11-05,0
DPAC,NE,FD,2008,2008-11-06,0
DPAC,NE,FD,2008,2008-11-07,0
DPAC,NE,FD,2008,2008-11-08,0
DPAC,NE,FD,2008,2008-11-09,0
DPAC,NE,FD,2008,2008-11-10,0
DPAC,NE,FD,2008,2008-11-11,0
DPAC,NE,FD,2008,2008-11-12,0
DPAC,NE,FD,2008,2008-11-13,0
DPAC,NE,FD,2008,2008-11-14,0
DPAC,NE,FD,2008,2008-11-15,0
DPAC,NE,FD,2008,2008-11-16,0
DPAC,NE,FD,2008,2008-11-17,0
DPAC,NE,FD,2008,2008-11-18,0
DPAC,NE,FD,2008,2008-11-19,0
DPAC,NE,FD,2008,2008-11-20,0
DPAC,NE,FD,2008,2008-11-21,0
DPAC,NE,FD,2008,2008-11-22,0
DPAC,NE,FD,2008,2008-11-23,0
DPAC,NE,FD,2008,2008-11-24,0
DPAC,NE,FD,2008,2008-11-25,0
DPAC,NE,FD,2008,2008-11-26,0
DPAC,NE,FD,2008,2008-11-27,0
DPAC,NE,FD,2008,2008-11-28,0
DPAC,NE,FD,2008,2008-11-29,0
DPAC,NE,FD,2008,2008-11-30,0
DPAC,NE,FD,2008,2008-12-01,0
DPAC,NE,FD,2008,2008-12-02,0
DPAC,NE,FD,2008,2008-12-03,0
DPAC,NE,FD,2008,2008-12-04,0
DPAC,NE,FD,2008,2008-12-05,0
DPAC,NE,FD,2008,2008-12-06,0
DPAC,NE,FD,2008,2008-12-07,0
DPAC,NE,FD,2008,2008-12-08,0
DPAC,NE,FD,2008,2008-12-09,0
DPAC,NE,FD,2008,2008-12-10,0
DPAC,NE,FD,2008,2008-12-11,0
DPAC,NE,FD,2008,2008-12-12,0
DPAC,NE,FD,2008,2008-12-13,0
DPAC,NE,FD,2008,2008-12-14,0
DPAC,NE,FD,2008,2008-12-15,0
DPAC,NE,FD,2008,2008-12-16,0
DPAC,NE,FD,2008,2008-12-17,0
DPAC,NE,FD,2008,2008-12-18,0
DPAC,NE,FD,2008,2008-12-19,2.1043
DPAC,NE,FD,2008,2008-12-20,3.6145
DPAC,NE,FD,2008,2008-12-21,1.0797
DPAC,NE,FD,2008,2008-12-22,0.3488
DPAC,NE,FD,2008,2008-12-23,0.0655
DPAC,NE,FD,2008,2008-12-24,5.3815
DPAC,NE,FD,2008,2008-12-25,5.3422
DPAC,NE,FD,2008,2008-12-26,2.8652
DPAC,NE,FD,2008,2008-12-27,10.6885
DPAC,NE,FD,2008,2008-12-28,11.8481
DPAC,NE,FD,2008,2008-12-29,7.205
DPAC,NE,FD,2008,2008-12-30,3.2952
DPAC,NE,FD,2008,2008-12-31,1.4991
DPAC,NE,FD,2009,2009-01-01,1.0851
DPAC,NE,FD,2009,2009-01-02,0.8912
DPAC,NE,FD,2009,2009-01-03,0.6754
DPAC,NE,FD,2009,2009-01-04,0.5465
DPAC,NE,FD,2009,2009-01-05,0.5465
DPAC,NE,FD,2009,2009-01-06,0.645
DPAC,NE,FD,2009,2009-01-07,0.589
DPAC,NE,FD,2009,2009-01-08,0.2996
DPAC,NE,FD,2009,2009-01-09,0.104
DPAC,NE,FD,2009,2009-01-10,0.1062
DPAC,NE,FD,2009,2009-01-11,0.0182
DPAC,NE,FD,2009,2009-01-12,0.0204
DPAC,NE,FD,2009,2009-01-13,0.0329
DPAC,NE,FD,2009,2009-01-14,0.0088
DPAC,NE,FD,2009,2009-01-15,0
DPAC,NE,FD,2009,2009-01-16,0
DPAC,NE,FD,2009,2009-01-17,0.0031
DPAC,NE,FD,2009,2009-01-18,0.0013
DPAC,NE,FD,2009,2009-01-19,0
DPAC,NE,FD,2009,2009-01-20,0
DPAC,NE,FD,2009,2009-01-21,0
DPAC,NE,FD,2009,2009-01-22,0
DPAC,NE,FD,2009,2009-01-23,0
DPAC,NE,FD,2009,2009-01-24,0
DPAC,NE,FD,2009,2009-01-25,0
DPAC,NE,FD,2009,2009-01-26,0
DPAC,NE,FD,2009,2009-01-27,0
DPAC,NE,FD,2009,2009-01-28,0
DPAC,NE,FD,2009,2009-01-29,0
DPAC,NE,FD,2009,2009-01-30,0
DPAC,NE,FD,2009,2009-01-31,0
DPAC,NE,FD,2009,2009-02-01,0
DPAC,NE,FD,2009,2009-02-02,0
DPAC,NE,FD,2009,2009-02-03,0
DPAC,NE,FD,2009,2009-02-04,0
DPAC,NE,FD,2009,2009-02-05,0
DPAC,NE,FD,2009,2009-02-06,0
DPAC,NE,FD,2009,2009-02-07,1.8756
